"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.058,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.669,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.895,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",14.807,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",14,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",15.1,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",14.955,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",15.299,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",15.321,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.196,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",14.973,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",14.263,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.104,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.976,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",14.327,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",14.334,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",14.402,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",14.211,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",14.172,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",14.346,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",15.393,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",14.147,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",14.942,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",17.082,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",17.802,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",17.283,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",16.73,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",16.305,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",16.693,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",16.871,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.475,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",15.079,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",19.871,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",19.075,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",19.949,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",24.572,"B"
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",24.716,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",24.944,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",26.709,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",26.848,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",27.566,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",27.349,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",28.766,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",30.981,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",29.002,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",27.798,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",26.904,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",26.87,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",26.7,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.597,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",26.144,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",26.157,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",30.084,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",28.857,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",30.694,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",30.348,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",26.713,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",27.273,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",27.639,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",29.674,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",28.947,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",27.593,"B"
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",29.108,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",31.27,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",31.981,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",31.617,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",31.912,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",32.863,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",33.273,"B"
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",35.001,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",32.579,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",30.293,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",30.112,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",29.8,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",29.474,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.73,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",26.922,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",27.194,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",17.13,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",17.31,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",17.838,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",16.597,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",13.78,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",16.23,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",14.845,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",14.553,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",14.505,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",13.522,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",16.628,"B"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",15.576,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",16.104,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",18.211,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",17.058,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",17.414,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",16.508,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",15.35,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",14.692,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",15.347,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",13.98,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",12.775,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",13.313,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",12.78,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",13.419,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",13.794,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.277,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.489,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.498,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",14.402,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.832,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.384,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.366,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",15.593,"B"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",15.617,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",14.719,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",14.52,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.878,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",14.873,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.934,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",16.277,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",15.622,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.994,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.901,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.971,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",12.644,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",11.588,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",10.888,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",10.707,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",11.022,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",11.095,"P"
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",14.749,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",14.869,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",14.717,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",14.189,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",13.191,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",11.707,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",10.527,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",10.546,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",10.115,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",10.509,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",10.539,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",11.044,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",11.546,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",12.019,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",12.994,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",12.777,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",11.995,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",11.891,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",11.968,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",12.097,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",12.044,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",12.882,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",12.558,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",13.213,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",13.97,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.176,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.435,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.779,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",15.088,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",15.655,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",15.473,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",16.465,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",16.356,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",15.953,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.135,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",14.815,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",14.284,"B"
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.404,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.542,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",13.23,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",13.048,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",13.033,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",12.862,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",12.437,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",11.897,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",23.07,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",23.294,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",21.43,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",20.922,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",21.474,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",20.351,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",20.117,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",19.534,"B"
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",19.968,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",20.183,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",20.643,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",21.177,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",21.158,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",21.92,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",21.865,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.375,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",20.996,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",20.37,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",20.124,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",20.002,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",19.185,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",18.964,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",18.75,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",18.544,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",16.633,"B"
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",17.063,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",17.007,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",17.861,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",17.647,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",17.609,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",17.936,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",18.036,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",21.181,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",19.458,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",17.973,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",18.892,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",20.271,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",20.631,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",22.319,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",21.422,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",22.868,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",22.009,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",22.255,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",21.057,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",21.039,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",21.039,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",19.496,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",17.942,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",18.152,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",18.406,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",18.859,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",18.64,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",19.527,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",19.459,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",19.794,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",19.789,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",19.972,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",19.9,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",20.982,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",20.473,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",18.911,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",18.887,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",18.854,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",18.803,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",19.735,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",18.569,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",18.272,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",17.796,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1970",21.38,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1971",20.492,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",20.99,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",20.916,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",20.773,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",21.112,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",21.513,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",20.923,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",21.374,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",21.569,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",21.476,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",21.927,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",21.933,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",21.959,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",21.69,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",21.788,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",21.817,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",21.843,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",21.54,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",21.901,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",21.635,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",21.727,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",21.187,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",21.812,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",22.391,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",22.834,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",23.041,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",22.989,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",22.373,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",22.44,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",24.454,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",25.684,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",26.684,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",27.588,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",27.657,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",27.104,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",27.459,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",26.551,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",25.584,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",25.307,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",24.666,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",24.195,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",23.32,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",22.158,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",21.423,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",20.757,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",20.757,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",20.354,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",19.919,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",19.398,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",19.309,"P"
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",17.587,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",16.39,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",16.285,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",15.969,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",15.579,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",15.692,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",15.163,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",14.993,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",15.4,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",16.106,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",16.361,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",16.152,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",15.491,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",15.674,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",14.939,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",15.004,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",12.248,"B"
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",12.038,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",11.524,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",12.647,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",12.309,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",11.965,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",11.036,"B"
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",10.958,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",10.879,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",10.965,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",10.412,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",10.208,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",10.198,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",10.673,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",10.226,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",9.86,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",9.668,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",8.877,"B"
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",12.526,"B"
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",12.198,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",11.697,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",11.681,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",11.603,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",11.433,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",11.277,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",10.603,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",18.935,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",19.936,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",19.889,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",21.64,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",35.894,"B"
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",35.048,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",35.603,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",34.725,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",33.928,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",33.143,"B"
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",32.454,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.476,"B"
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",22.593,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",23.389,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",22.564,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",23.036,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",22.633,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",22.725,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",22.965,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",22.673,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",22.151,
